x,y
-1.5189715e-02,2.00000e+00,
-1.5179715e-02,2.00000e+00,
-1.5169716e-02,2.00000e+00,
-1.5159716e-02,2.00000e+00,
-1.5149716e-02,2.00000e+00,
-1.5139717e-02,2.00000e+00,
-1.5129717e-02,2.00000e+00,
-1.5119717e-02,2.00000e+00,
-1.5109718e-02,2.00000e+00,
-1.5099718e-02,2.00000e+00,
-1.5089719e-02,2.00000e+00,
-1.5079719e-02,2.00000e+00,
-1.5069719e-02,2.00000e+00,
-1.5059720e-02,2.00000e+00,
-1.5049720e-02,2.00000e+00,
-1.5039721e-02,2.00000e+00,
-1.5029721e-02,2.00000e+00,
-1.5019721e-02,2.00000e+00,
-1.5009722e-02,2.00000e+00,
-1.4999722e-02,2.00000e+00,
-1.4989723e-02,2.00000e+00,
-1.4979723e-02,2.00000e+00,
-1.4969723e-02,2.00000e+00,
-1.4959724e-02,2.00000e+00,
-1.4949724e-02,2.00000e+00,
-1.4939724e-02,2.00000e+00,
-1.4929725e-02,2.00000e+00,
-1.4919725e-02,2.00000e+00,
-1.4909726e-02,2.00000e+00,
-1.4899726e-02,2.00000e+00,
-1.4889726e-02,2.00000e+00,
-1.4879727e-02,2.00000e+00,
-1.4869727e-02,2.00000e+00,
-1.4859728e-02,2.00000e+00,
-1.4849728e-02,2.00000e+00,
-1.4839728e-02,2.00000e+00,
-1.4829729e-02,2.00000e+00,
-1.4819729e-02,2.00000e+00,
-1.4809730e-02,2.00000e+00,
-1.4799730e-02,2.00000e+00,
-1.4789730e-02,2.00000e+00,
-1.4779731e-02,2.00000e+00,
-1.4769731e-02,2.00000e+00,
-1.4759731e-02,1.60000e+00,
-1.4749732e-02,2.00000e+00,
-1.4739732e-02,2.00000e+00,
-1.4729733e-02,2.00000e+00,
-1.4719733e-02,2.00000e+00,
-1.4709733e-02,1.60000e+00,
-1.4699734e-02,2.00000e+00,
-1.4689734e-02,2.00000e+00,
-1.4679735e-02,2.00000e+00,
-1.4669735e-02,1.60000e+00,
-1.4659735e-02,2.00000e+00,
-1.4649736e-02,2.00000e+00,
-1.4639736e-02,2.00000e+00,
-1.4629737e-02,2.00000e+00,
-1.4619737e-02,2.00000e+00,
-1.4609737e-02,2.00000e+00,
-1.4599738e-02,2.00000e+00,
-1.4589738e-02,2.00000e+00,
-1.4579738e-02,2.00000e+00,
-1.4569739e-02,2.00000e+00,
-1.4559739e-02,2.00000e+00,
-1.4549740e-02,2.00000e+00,
-1.4539740e-02,2.00000e+00,
-1.4529740e-02,2.00000e+00,
-1.4519741e-02,2.00000e+00,
-1.4509741e-02,2.00000e+00,
-1.4499742e-02,2.00000e+00,
-1.4489742e-02,2.00000e+00,
-1.4479742e-02,2.00000e+00,
-1.4469743e-02,2.00000e+00,
-1.4459743e-02,2.00000e+00,
-1.4449744e-02,2.00000e+00,
-1.4439744e-02,2.00000e+00,
-1.4429744e-02,2.00000e+00,
-1.4419745e-02,2.00000e+00,
-1.4409745e-02,2.00000e+00,
-1.4399746e-02,1.60000e+00,
-1.4389746e-02,2.00000e+00,
-1.4379746e-02,2.00000e+00,
-1.4369747e-02,2.00000e+00,
-1.4359747e-02,1.60000e+00,
-1.4349747e-02,2.00000e+00,
-1.4339748e-02,2.00000e+00,
-1.4329748e-02,2.00000e+00,
-1.4319749e-02,2.00000e+00,
-1.4309749e-02,2.00000e+00,
-1.4299749e-02,1.60000e+00,
-1.4289750e-02,2.00000e+00,
-1.4279750e-02,2.00000e+00,
-1.4269751e-02,2.00000e+00,
-1.4259751e-02,2.00000e+00,
-1.4249751e-02,2.00000e+00,
-1.4239752e-02,2.00000e+00,
-1.4229752e-02,2.00000e+00,
-1.4219753e-02,2.00000e+00,
-1.4209753e-02,1.60000e+00,
-1.4199753e-02,2.00000e+00,
-1.4189754e-02,2.00000e+00,
-1.4179754e-02,2.00000e+00,
-1.4169754e-02,2.00000e+00,
-1.4159755e-02,2.00000e+00,
-1.4149755e-02,2.00000e+00,
-1.4139756e-02,1.60000e+00,
-1.4129756e-02,2.00000e+00,
-1.4119756e-02,2.00000e+00,
-1.4109757e-02,2.00000e+00,
-1.4099757e-02,2.00000e+00,
-1.4089758e-02,2.00000e+00,
-1.4079758e-02,1.60000e+00,
-1.4069758e-02,2.00000e+00,
-1.4059759e-02,2.00000e+00,
-1.4049759e-02,2.00000e+00,
-1.4039760e-02,2.00000e+00,
-1.4029760e-02,2.00000e+00,
-1.4019760e-02,2.00000e+00,
-1.4009761e-02,2.00000e+00,
-1.3999761e-02,2.00000e+00,
-1.3989761e-02,2.00000e+00,
-1.3979762e-02,2.00000e+00,
-1.3969762e-02,1.60000e+00,
-1.3959763e-02,2.00000e+00,
-1.3949763e-02,2.00000e+00,
-1.3939763e-02,2.00000e+00,
-1.3929764e-02,2.00000e+00,
-1.3919764e-02,2.00000e+00,
-1.3909765e-02,2.00000e+00,
-1.3899765e-02,2.00000e+00,
-1.3889765e-02,2.00000e+00,
-1.3879766e-02,2.00000e+00,
-1.3869766e-02,2.00000e+00,
-1.3859767e-02,2.00000e+00,
-1.3849767e-02,2.00000e+00,
-1.3839767e-02,2.00000e+00,
-1.3829768e-02,2.00000e+00,
-1.3819768e-02,2.00000e+00,
-1.3809768e-02,2.00000e+00,
-1.3799769e-02,2.00000e+00,
-1.3789769e-02,2.00000e+00,
-1.3779770e-02,2.00000e+00,
-1.3769770e-02,2.00000e+00,
-1.3759770e-02,1.60000e+00,
-1.3749771e-02,2.00000e+00,
-1.3739771e-02,2.00000e+00,
-1.3729772e-02,2.00000e+00,
-1.3719772e-02,2.00000e+00,
-1.3709772e-02,2.00000e+00,
-1.3699773e-02,2.00000e+00,
-1.3689773e-02,2.00000e+00,
-1.3679774e-02,2.00000e+00,
-1.3669774e-02,2.00000e+00,
-1.3659774e-02,2.00000e+00,
-1.3649775e-02,2.00000e+00,
-1.3639775e-02,1.60000e+00,
-1.3629775e-02,2.00000e+00,
-1.3619776e-02,2.00000e+00,
-1.3609776e-02,2.00000e+00,
-1.3599777e-02,2.00000e+00,
-1.3589777e-02,2.00000e+00,
-1.3579777e-02,2.00000e+00,
-1.3569778e-02,1.60000e+00,
-1.3559778e-02,2.00000e+00,
-1.3549779e-02,2.00000e+00,
-1.3539779e-02,2.00000e+00,
-1.3529779e-02,2.00000e+00,
-1.3519780e-02,2.00000e+00,
-1.3509780e-02,2.00000e+00,
-1.3499781e-02,2.00000e+00,
-1.3489781e-02,2.00000e+00,
-1.3479781e-02,2.00000e+00,
-1.3469782e-02,2.00000e+00,
-1.3459782e-02,2.00000e+00,
-1.3449783e-02,2.00000e+00,
-1.3439783e-02,1.60000e+00,
-1.3429783e-02,2.00000e+00,
-1.3419784e-02,2.00000e+00,
-1.3409784e-02,2.00000e+00,
-1.3399784e-02,2.00000e+00,
-1.3389785e-02,2.00000e+00,
-1.3379785e-02,2.00000e+00,
-1.3369786e-02,2.00000e+00,
-1.3359786e-02,2.00000e+00,
-1.3349786e-02,2.00000e+00,
-1.3339787e-02,2.00000e+00,
-1.3329787e-02,2.00000e+00,
-1.3319788e-02,2.00000e+00,
-1.3309788e-02,2.00000e+00,
-1.3299788e-02,2.00000e+00,
-1.3289789e-02,2.00000e+00,
-1.3279789e-02,2.00000e+00,
-1.3269790e-02,2.00000e+00,
-1.3259790e-02,2.00000e+00,
-1.3249790e-02,2.00000e+00,
-1.3239791e-02,2.00000e+00,
-1.3229791e-02,2.00000e+00,
-1.3219791e-02,2.00000e+00,
-1.3209792e-02,2.00000e+00,
-1.3199792e-02,2.00000e+00,
-1.3189793e-02,2.00000e+00,
-1.3179793e-02,2.00000e+00,
-1.3169793e-02,2.00000e+00,
-1.3159794e-02,2.00000e+00,
-1.3149794e-02,2.00000e+00,
-1.3139795e-02,2.00000e+00,
-1.3129795e-02,2.00000e+00,
-1.3119795e-02,2.00000e+00,
-1.3109796e-02,2.00000e+00,
-1.3099796e-02,2.00000e+00,
-1.3089797e-02,2.00000e+00,
-1.3079797e-02,2.00000e+00,
-1.3069797e-02,2.00000e+00,
-1.3059798e-02,2.00000e+00,
-1.3049798e-02,2.00000e+00,
-1.3039798e-02,2.00000e+00,
-1.3029799e-02,1.60000e+00,
-1.3019799e-02,2.00000e+00,
-1.3009800e-02,2.00000e+00,
-1.2999800e-02,2.00000e+00,
-1.2989800e-02,1.60000e+00,
-1.2979801e-02,2.00000e+00,
-1.2969801e-02,2.00000e+00,
-1.2959802e-02,2.00000e+00,
-1.2949802e-02,2.00000e+00,
-1.2939802e-02,2.00000e+00,
-1.2929803e-02,2.00000e+00,
-1.2919803e-02,2.00000e+00,
-1.2909804e-02,2.00000e+00,
-1.2899804e-02,2.00000e+00,
-1.2889804e-02,2.00000e+00,
-1.2879805e-02,2.00000e+00,
-1.2869805e-02,2.00000e+00,
-1.2859805e-02,2.00000e+00,
-1.2849806e-02,2.00000e+00,
-1.2839806e-02,2.00000e+00,
-1.2829807e-02,2.00000e+00,
-1.2819807e-02,2.00000e+00,
-1.2809807e-02,1.60000e+00,
-1.2799808e-02,2.00000e+00,
-1.2789808e-02,2.00000e+00,
-1.2779809e-02,1.60000e+00,
-1.2769809e-02,2.00000e+00,
-1.2759809e-02,2.00000e+00,
-1.2749810e-02,2.00000e+00,
-1.2739810e-02,2.00000e+00,
-1.2729811e-02,2.00000e+00,
-1.2719811e-02,2.00000e+00,
-1.2709811e-02,2.00000e+00,
-1.2699812e-02,1.60000e+00,
-1.2689812e-02,2.00000e+00,
-1.2679812e-02,2.00000e+00,
-1.2669813e-02,2.00000e+00,
-1.2659813e-02,2.00000e+00,
-1.2649814e-02,2.00000e+00,
-1.2639814e-02,2.00000e+00,
-1.2629814e-02,2.00000e+00,
-1.2619815e-02,2.00000e+00,
-1.2609815e-02,1.60000e+00,
-1.2599816e-02,2.00000e+00,
-1.2589816e-02,2.00000e+00,
-1.2579816e-02,2.00000e+00,
-1.2569817e-02,2.00000e+00,
-1.2559817e-02,2.00000e+00,
-1.2549818e-02,2.00000e+00,
-1.2539818e-02,2.00000e+00,
-1.2529818e-02,2.00000e+00,
-1.2519819e-02,2.00000e+00,
-1.2509819e-02,2.00000e+00,
-1.2499820e-02,2.00000e+00,
-1.2489820e-02,2.00000e+00,
-1.2479820e-02,2.00000e+00,
-1.2469821e-02,2.00000e+00,
-1.2459821e-02,2.00000e+00,
-1.2449821e-02,2.00000e+00,
-1.2439822e-02,2.00000e+00,
-1.2429822e-02,1.60000e+00,
-1.2419823e-02,2.00000e+00,
-1.2409823e-02,2.00000e+00,
-1.2399823e-02,2.00000e+00,
-1.2389824e-02,2.00000e+00,
-1.2379824e-02,2.00000e+00,
-1.2369825e-02,2.00000e+00,
-1.2359825e-02,2.00000e+00,
-1.2349825e-02,2.00000e+00,
-1.2339826e-02,2.00000e+00,
-1.2329826e-02,2.00000e+00,
-1.2319827e-02,2.00000e+00,
-1.2309827e-02,2.00000e+00,
-1.2299827e-02,2.00000e+00,
-1.2289828e-02,2.00000e+00,
-1.2279828e-02,2.00000e+00,
-1.2269828e-02,2.00000e+00,
-1.2259829e-02,2.00000e+00,
-1.2249829e-02,2.00000e+00,
-1.2239830e-02,1.60000e+00,
-1.2229830e-02,2.00000e+00,
-1.2219830e-02,2.00000e+00,
-1.2209831e-02,2.00000e+00,
-1.2199831e-02,2.00000e+00,
-1.2189832e-02,2.00000e+00,
-1.2179832e-02,2.00000e+00,
-1.2169832e-02,1.60000e+00,
-1.2159833e-02,2.00000e+00,
-1.2149833e-02,2.00000e+00,
-1.2139834e-02,2.00000e+00,
-1.2129834e-02,2.00000e+00,
-1.2119834e-02,2.00000e+00,
-1.2109835e-02,2.00000e+00,
-1.2099835e-02,2.00000e+00,
-1.2089835e-02,2.00000e+00,
-1.2079836e-02,2.00000e+00,
-1.2069836e-02,2.00000e+00,
-1.2059837e-02,2.00000e+00,
-1.2049837e-02,1.60000e+00,
-1.2039837e-02,2.00000e+00,
-1.2029838e-02,2.00000e+00,
-1.2019838e-02,1.60000e+00,
-1.2009839e-02,2.00000e+00,
-1.1999839e-02,2.00000e+00,
-1.1989839e-02,2.00000e+00,
-1.1979840e-02,2.00000e+00,
-1.1969840e-02,2.00000e+00,
-1.1959841e-02,2.00000e+00,
-1.1949841e-02,2.00000e+00,
-1.1939841e-02,2.00000e+00,
-1.1929842e-02,2.00000e+00,
-1.1919842e-02,1.60000e+00,
-1.1909842e-02,2.00000e+00,
-1.1899843e-02,2.00000e+00,
-1.1889843e-02,2.00000e+00,
-1.1879844e-02,2.00000e+00,
-1.1869844e-02,2.00000e+00,
-1.1859844e-02,2.00000e+00,
-1.1849845e-02,2.00000e+00,
-1.1839845e-02,2.00000e+00,
-1.1829846e-02,2.00000e+00,
-1.1819846e-02,2.00000e+00,
-1.1809846e-02,2.00000e+00,
-1.1799847e-02,2.00000e+00,
-1.1789847e-02,2.00000e+00,
-1.1779848e-02,2.00000e+00,
-1.1769848e-02,2.00000e+00,
-1.1759848e-02,2.00000e+00,
-1.1749849e-02,2.00000e+00,
-1.1739849e-02,2.00000e+00,
-1.1729850e-02,1.60000e+00,
-1.1719850e-02,2.00000e+00,
-1.1709850e-02,2.00000e+00,
-1.1699851e-02,2.00000e+00,
-1.1689851e-02,2.00000e+00,
-1.1679851e-02,2.00000e+00,
-1.1669852e-02,2.00000e+00,
-1.1659852e-02,2.00000e+00,
-1.1649853e-02,2.00000e+00,
-1.1639853e-02,2.00000e+00,
-1.1629853e-02,2.00000e+00,
-1.1619854e-02,2.00000e+00,
-1.1609854e-02,2.00000e+00,
-1.1599855e-02,2.00000e+00,
-1.1589855e-02,2.00000e+00,
-1.1579855e-02,2.00000e+00,
-1.1569856e-02,2.00000e+00,
-1.1559856e-02,1.60000e+00,
-1.1549857e-02,2.00000e+00,
-1.1539857e-02,2.00000e+00,
-1.1529857e-02,2.00000e+00,
-1.1519858e-02,2.00000e+00,
-1.1509858e-02,2.00000e+00,
-1.1499858e-02,2.00000e+00,
-1.1489859e-02,2.00000e+00,
-1.1479859e-02,2.00000e+00,
-1.1469860e-02,1.60000e+00,
-1.1459860e-02,2.00000e+00,
-1.1449860e-02,2.00000e+00,
-1.1439861e-02,2.00000e+00,
-1.1429861e-02,2.00000e+00,
-1.1419862e-02,2.00000e+00,
-1.1409862e-02,2.00000e+00,
-1.1399862e-02,2.00000e+00,
-1.1389863e-02,2.00000e+00,
-1.1379863e-02,2.00000e+00,
-1.1369864e-02,2.00000e+00,
-1.1359864e-02,2.00000e+00,
-1.1349864e-02,2.00000e+00,
-1.1339865e-02,2.00000e+00,
-1.1329865e-02,2.00000e+00,
-1.1319865e-02,2.00000e+00,
-1.1309866e-02,2.00000e+00,
-1.1299866e-02,2.00000e+00,
-1.1289867e-02,2.00000e+00,
-1.1279867e-02,2.00000e+00,
-1.1269867e-02,2.00000e+00,
-1.1259868e-02,2.00000e+00,
-1.1249868e-02,2.00000e+00,
-1.1239869e-02,2.00000e+00,
-1.1229869e-02,2.00000e+00,
-1.1219869e-02,2.00000e+00,
-1.1209870e-02,2.00000e+00,
-1.1199870e-02,2.00000e+00,
-1.1189871e-02,2.00000e+00,
-1.1179871e-02,2.00000e+00,
-1.1169871e-02,2.00000e+00,
-1.1159872e-02,2.00000e+00,
-1.1149872e-02,2.00000e+00,
-1.1139872e-02,2.00000e+00,
-1.1129873e-02,2.00000e+00,
-1.1119873e-02,2.00000e+00,
-1.1109874e-02,2.00000e+00,
-1.1099874e-02,2.00000e+00,
-1.1089874e-02,2.00000e+00,
-1.1079875e-02,2.00000e+00,
-1.1069875e-02,2.00000e+00,
-1.1059876e-02,1.60000e+00,
-1.1049876e-02,2.00000e+00,
-1.1039876e-02,2.00000e+00,
-1.1029877e-02,2.00000e+00,
-1.1019877e-02,1.60000e+00,
-1.1009878e-02,2.00000e+00,
-1.0999878e-02,1.60000e+00,
-1.0989878e-02,2.00000e+00,
-1.0979879e-02,2.00000e+00,
-1.0969879e-02,2.00000e+00,
-1.0959879e-02,2.00000e+00,
-1.0949880e-02,2.00000e+00,
-1.0939880e-02,2.00000e+00,
-1.0929881e-02,2.00000e+00,
-1.0919881e-02,2.00000e+00,
-1.0909881e-02,2.00000e+00,
-1.0899882e-02,2.00000e+00,
-1.0889882e-02,2.00000e+00,
-1.0879883e-02,2.00000e+00,
-1.0869883e-02,2.00000e+00,
-1.0859883e-02,1.60000e+00,
-1.0849884e-02,2.00000e+00,
-1.0839884e-02,2.00000e+00,
-1.0829885e-02,2.00000e+00,
-1.0819885e-02,2.00000e+00,
-1.0809885e-02,2.00000e+00,
-1.0799886e-02,2.00000e+00,
-1.0789886e-02,2.00000e+00,
-1.0779887e-02,2.00000e+00,
-1.0769887e-02,2.00000e+00,
-1.0759887e-02,2.00000e+00,
-1.0749888e-02,2.00000e+00,
-1.0739888e-02,2.00000e+00,
-1.0729888e-02,2.00000e+00,
-1.0719889e-02,2.00000e+00,
-1.0709889e-02,2.00000e+00,
-1.0699890e-02,2.00000e+00,
-1.0689890e-02,2.00000e+00,
-1.0679890e-02,2.00000e+00,
-1.0669891e-02,2.00000e+00,
-1.0659891e-02,1.60000e+00,
-1.0649892e-02,2.00000e+00,
-1.0639892e-02,2.00000e+00,
-1.0629892e-02,2.00000e+00,
-1.0619893e-02,2.00000e+00,
-1.0609893e-02,2.00000e+00,
-1.0599894e-02,2.00000e+00,
-1.0589894e-02,2.00000e+00,
-1.0579894e-02,2.00000e+00,
-1.0569895e-02,2.00000e+00,
-1.0559895e-02,2.00000e+00,
-1.0549895e-02,2.00000e+00,
-1.0539896e-02,2.00000e+00,
-1.0529896e-02,2.00000e+00,
-1.0519897e-02,1.60000e+00,
-1.0509897e-02,2.00000e+00,
-1.0499897e-02,2.00000e+00,
-1.0489898e-02,2.00000e+00,
-1.0479898e-02,2.00000e+00,
-1.0469899e-02,2.00000e+00,
-1.0459899e-02,2.00000e+00,
-1.0449899e-02,2.00000e+00,
-1.0439900e-02,2.00000e+00,
-1.0429900e-02,1.60000e+00,
-1.0419901e-02,2.00000e+00,
-1.0409901e-02,2.00000e+00,
-1.0399901e-02,2.00000e+00,
-1.0389902e-02,2.00000e+00,
-1.0379902e-02,2.00000e+00,
-1.0369902e-02,2.00000e+00,
-1.0359903e-02,2.00000e+00,
-1.0349903e-02,2.00000e+00,
-1.0339904e-02,2.00000e+00,
-1.0329904e-02,2.00000e+00,
-1.0319904e-02,1.60000e+00,
-1.0309905e-02,2.00000e+00,
-1.0299905e-02,2.00000e+00,
-1.0289906e-02,2.00000e+00,
-1.0279906e-02,2.00000e+00,
-1.0269906e-02,2.00000e+00,
-1.0259907e-02,2.00000e+00,
-1.0249907e-02,2.00000e+00,
-1.0239908e-02,2.00000e+00,
-1.0229908e-02,2.00000e+00,
-1.0219908e-02,2.00000e+00,
-1.0209909e-02,2.00000e+00,
-1.0199909e-02,2.00000e+00,
-1.0189909e-02,2.00000e+00,
-1.0179910e-02,2.00000e+00,
-1.0169910e-02,2.00000e+00,
-1.0159911e-02,2.00000e+00,
-1.0149911e-02,2.00000e+00,
-1.0139911e-02,2.00000e+00,
-1.0129912e-02,2.00000e+00,
-1.0119912e-02,2.00000e+00,
-1.0109913e-02,2.00000e+00,
-1.0099913e-02,2.00000e+00,
-1.0089913e-02,2.00000e+00,
-1.0079914e-02,2.00000e+00,
-1.0069914e-02,1.60000e+00,
-1.0059915e-02,2.00000e+00,
-1.0049915e-02,2.00000e+00,
-1.0039915e-02,2.00000e+00,
-1.0029916e-02,2.00000e+00,
-1.0019916e-02,2.00000e+00,
-1.0009916e-02,2.00000e+00,
-9.9999169e-03,2.00000e+00,
-9.9899173e-03,2.00000e+00,
-9.9799177e-03,2.00000e+00,
-9.9699181e-03,2.00000e+00,
-9.9599184e-03,2.00000e+00,
-9.9499188e-03,2.00000e+00,
-9.9399192e-03,2.00000e+00,
-9.9299196e-03,2.00000e+00,
-9.9199200e-03,2.00000e+00,
-9.9099204e-03,2.00000e+00,
-9.8999208e-03,2.00000e+00,
-9.8899212e-03,2.00000e+00,
-9.8799216e-03,2.00000e+00,
-9.8699220e-03,2.00000e+00,
-9.8599223e-03,2.00000e+00,
-9.8499227e-03,2.00000e+00,
-9.8399231e-03,2.00000e+00,
-9.8299235e-03,1.60000e+00,
-9.8199239e-03,2.00000e+00,
-9.8099243e-03,2.00000e+00,
-9.7999247e-03,2.00000e+00,
-9.7899251e-03,2.00000e+00,
-9.7799255e-03,2.00000e+00,
-9.7699258e-03,2.00000e+00,
-9.7599262e-03,2.00000e+00,
-9.7499266e-03,2.00000e+00,
-9.7399270e-03,2.00000e+00,
-9.7299274e-03,2.00000e+00,
-9.7199278e-03,2.00000e+00,
-9.7099282e-03,1.60000e+00,
-9.6999286e-03,2.00000e+00,
-9.6899290e-03,2.00000e+00,
-9.6799294e-03,2.00000e+00,
-9.6699297e-03,2.00000e+00,
-9.6599301e-03,2.00000e+00,
-9.6499305e-03,2.00000e+00,
-9.6399309e-03,2.00000e+00,
-9.6299313e-03,2.00000e+00,
-9.6199317e-03,2.00000e+00,
-9.6099321e-03,2.00000e+00,
-9.5999325e-03,2.00000e+00,
-9.5899329e-03,2.00000e+00,
-9.5799332e-03,2.00000e+00,
-9.5699336e-03,2.00000e+00,
-9.5599340e-03,2.00000e+00,
-9.5499344e-03,2.00000e+00,
-9.5399348e-03,2.00000e+00,
-9.5299352e-03,2.00000e+00,
-9.5199356e-03,2.00000e+00,
-9.5099360e-03,2.00000e+00,
-9.4999364e-03,2.00000e+00,
-9.4899368e-03,2.00000e+00,
-9.4799371e-03,2.00000e+00,
-9.4699375e-03,2.00000e+00,
-9.4599379e-03,2.00000e+00,
-9.4499383e-03,2.00000e+00,
-9.4399387e-03,2.00000e+00,
-9.4299391e-03,2.00000e+00,
-9.4199395e-03,2.00000e+00,
-9.4099399e-03,2.00000e+00,
-9.3999403e-03,2.00000e+00,
-9.3899406e-03,2.00000e+00,
-9.3799410e-03,2.00000e+00,
-9.3699414e-03,1.60000e+00,
-9.3599418e-03,2.00000e+00,
-9.3499422e-03,2.00000e+00,
-9.3399426e-03,2.00000e+00,
-9.3299430e-03,2.00000e+00,
-9.3199434e-03,2.00000e+00,
-9.3099438e-03,2.00000e+00,
-9.2999442e-03,2.00000e+00,
-9.2899445e-03,2.00000e+00,
-9.2799449e-03,2.00000e+00,
-9.2699453e-03,2.00000e+00,
-9.2599457e-03,2.00000e+00,
-9.2499461e-03,2.00000e+00,
-9.2399465e-03,2.00000e+00,
-9.2299469e-03,2.00000e+00,
-9.2199473e-03,2.00000e+00,
-9.2099477e-03,2.00000e+00,
-9.1999481e-03,2.00000e+00,
-9.1899484e-03,2.00000e+00,
-9.1799488e-03,2.00000e+00,
-9.1699492e-03,2.00000e+00,
-9.1599496e-03,1.60000e+00,
-9.1499500e-03,2.00000e+00,
-9.1399504e-03,2.00000e+00,
-9.1299508e-03,2.00000e+00,
-9.1199512e-03,2.00000e+00,
-9.1099516e-03,2.00000e+00,
-9.0999519e-03,2.00000e+00,
-9.0899523e-03,2.00000e+00,
-9.0799527e-03,2.00000e+00,
-9.0699531e-03,2.00000e+00,
-9.0599535e-03,1.60000e+00,
-9.0499539e-03,2.00000e+00,
-9.0399543e-03,2.00000e+00,
-9.0299547e-03,2.00000e+00,
-9.0199551e-03,1.60000e+00,
-9.0099555e-03,2.00000e+00,
-8.9999558e-03,2.00000e+00,
-8.9899562e-03,2.00000e+00,
-8.9799566e-03,2.00000e+00,
-8.9699570e-03,2.00000e+00,
-8.9599574e-03,2.00000e+00,
-8.9499578e-03,2.00000e+00,
-8.9399582e-03,2.00000e+00,
-8.9299586e-03,2.00000e+00,
-8.9199590e-03,2.00000e+00,
-8.9099593e-03,1.60000e+00,
-8.8999597e-03,2.00000e+00,
-8.8899601e-03,2.00000e+00,
-8.8799605e-03,2.00000e+00,
-8.8699609e-03,1.60000e+00,
-8.8599613e-03,2.00000e+00,
-8.8499617e-03,2.00000e+00,
-8.8399621e-03,2.00000e+00,
-8.8299625e-03,2.00000e+00,
-8.8199629e-03,2.00000e+00,
-8.8099632e-03,2.00000e+00,
-8.7999636e-03,2.00000e+00,
-8.7899640e-03,1.60000e+00,
-8.7799644e-03,2.00000e+00,
-8.7699648e-03,2.00000e+00,
-8.7599652e-03,2.00000e+00,
-8.7499656e-03,2.00000e+00,
-8.7399660e-03,2.00000e+00,
-8.7299664e-03,2.00000e+00,
-8.7199667e-03,1.60000e+00,
-8.7099671e-03,2.00000e+00,
-8.6999675e-03,2.00000e+00,
-8.6899679e-03,2.00000e+00,
-8.6799683e-03,2.00000e+00,
-8.6699687e-03,2.00000e+00,
-8.6599691e-03,2.00000e+00,
-8.6499695e-03,2.00000e+00,
-8.6399699e-03,2.00000e+00,
-8.6299703e-03,2.00000e+00,
-8.6199706e-03,2.00000e+00,
-8.6099710e-03,2.00000e+00,
-8.5999714e-03,1.60000e+00,
-8.5899718e-03,2.00000e+00,
-8.5799722e-03,2.00000e+00,
-8.5699726e-03,2.00000e+00,
-8.5599730e-03,2.00000e+00,
-8.5499734e-03,2.00000e+00,
-8.5399738e-03,2.00000e+00,
-8.5299741e-03,1.60000e+00,
-8.5199745e-03,2.00000e+00,
-8.5099749e-03,1.60000e+00,
-8.4999753e-03,2.00000e+00,
-8.4899757e-03,2.00000e+00,
-8.4799761e-03,2.00000e+00,
-8.4699765e-03,2.00000e+00,
-8.4599769e-03,2.00000e+00,
-8.4499773e-03,2.00000e+00,
-8.4399777e-03,2.00000e+00,
-8.4299780e-03,2.00000e+00,
-8.4199784e-03,1.60000e+00,
-8.4099788e-03,1.60000e+00,
-8.3999792e-03,2.00000e+00,
-8.3899796e-03,2.00000e+00,
-8.3799800e-03,2.00000e+00,
-8.3699804e-03,2.00000e+00,
-8.3599808e-03,2.00000e+00,
-8.3499812e-03,2.00000e+00,
-8.3399815e-03,2.00000e+00,
-8.3299819e-03,2.00000e+00,
-8.3199823e-03,2.00000e+00,
-8.3099827e-03,2.00000e+00,
-8.2999831e-03,2.00000e+00,
-8.2899835e-03,2.00000e+00,
-8.2799839e-03,2.00000e+00,
-8.2699843e-03,2.00000e+00,
-8.2599847e-03,2.00000e+00,
-8.2499851e-03,2.00000e+00,
-8.2399854e-03,2.00000e+00,
-8.2299858e-03,2.00000e+00,
-8.2199862e-03,2.00000e+00,
-8.2099866e-03,1.60000e+00,
-8.1999870e-03,2.00000e+00,
-8.1899874e-03,2.00000e+00,
-8.1799878e-03,2.00000e+00,
-8.1699882e-03,2.00000e+00,
-8.1599886e-03,2.00000e+00,
-8.1499889e-03,2.00000e+00,
-8.1399893e-03,2.00000e+00,
-8.1299897e-03,2.00000e+00,
-8.1199901e-03,2.00000e+00,
-8.1099905e-03,1.60000e+00,
-8.0999909e-03,2.00000e+00,
-8.0899913e-03,2.00000e+00,
-8.0799917e-03,2.00000e+00,
-8.0699921e-03,2.00000e+00,
-8.0599925e-03,2.00000e+00,
-8.0499928e-03,1.60000e+00,
-8.0399932e-03,2.00000e+00,
-8.0299936e-03,2.00000e+00,
-8.0199940e-03,2.00000e+00,
-8.0099944e-03,2.00000e+00,
-7.9999948e-03,2.00000e+00,
-7.9899952e-03,2.00000e+00,
-7.9799956e-03,2.00000e+00,
-7.9699960e-03,2.00000e+00,
-7.9599964e-03,2.00000e+00,
-7.9499967e-03,2.00000e+00,
-7.9399971e-03,2.00000e+00,
-7.9299975e-03,2.00000e+00,
-7.9199979e-03,2.00000e+00,
-7.9099983e-03,2.00000e+00,
-7.8999987e-03,2.00000e+00,
-7.8899991e-03,2.00000e+00,
-7.8799995e-03,2.00000e+00,
-7.8699999e-03,2.00000e+00,
-7.8600002e-03,2.00000e+00,
-7.8500006e-03,2.00000e+00,
-7.8400010e-03,2.00000e+00,
